run_id,arm,run_idx,cv_headway,ewt_min,frr,boycott_rate_pct,revenue_variance
Arm_B_16,Arm_B,16,0.2966004082478984,3.7199883397315263,0.659881159712449,0.0,2396401.006457423
Arm_B_17,Arm_B,17,0.3062834284116281,3.863480762804794,0.658132849763135,0.0,2506754.668496071
Arm_B_18,Arm_B,18,0.30628344273155406,3.853364147290201,0.6626454538290931,0.0,2257226.85820497
Arm_B_19,Arm_B,19,0.3084862638738134,3.7686222396702784,0.6758977997794695,0.0,2201979.415545166
Arm_B_20,Arm_B,20,0.30187068575426895,3.788771916731243,0.6590085379899925,0.0,2077633.9303991946
Arm_B_21,Arm_B,21,0.29019717051706084,3.8668250241376927,0.6601984360411542,0.0,2292633.548364542
Arm_B_22,Arm_B,22,0.2978183499032229,3.7499088914632743,0.656070226581007,0.0,2003571.3187779766
Arm_B_23,Arm_B,23,0.3047909842596089,3.7434573632096746,0.6641470339802227,0.0,2051503.8332559727
Arm_B_24,Arm_B,24,0.30021568030858753,3.7858165195956155,0.6621203171232232,0.0,2527214.403571346
Arm_B_25,Arm_B,25,0.30167425968385814,3.739441671916404,0.6482538699845021,0.0,2034134.2594698966
Arm_B_26,Arm_B,26,0.30259069186677473,3.7485849167227663,0.6597836337005603,0.0,2795356.7154297912
Arm_B_27,Arm_B,27,0.29878225304097555,3.7349760142664885,0.666272780288211,0.0,1908385.4565297032
Arm_B_28,Arm_B,28,0.30207036347729804,3.8627659331040323,0.6656477716221353,0.0,2508950.866005044
Arm_B_29,Arm_B,29,0.29641419098770305,3.7310620192522164,0.6617213316022005,0.0,2175036.854522503
Arm_B_30,Arm_B,30,0.29117381459000063,3.6982995041609206,0.6811452733958562,0.0,2664780.6561868866
Arm_B_31,Arm_B,31,0.2967918825388226,3.7930791605472756,0.6667665106991233,0.0,2781191.501916427
Arm_B_32,Arm_B,32,0.29911515309335396,3.781597016188957,0.6670797828030679,0.0,2472785.644552152
Arm_B_33,Arm_B,33,0.2990297627034505,3.8378693510547364,0.6629108351206658,0.0,2324695.0681812973
Arm_B_34,Arm_B,34,0.3038208251027192,3.680292054645061,0.6607186658234981,0.0,2517400.3161855093
Arm_B_35,Arm_B,35,0.3038899617994737,3.849330803185179,0.6526944374187812,0.0,1951399.8356023289
Arm_B_36,Arm_B,36,0.310347968830829,3.8205249204057194,0.6706161975765952,0.0,1967006.717733247
Arm_B_37,Arm_B,37,0.29925177324284835,3.8076583080525164,0.6612434628608085,0.0,2660275.0937556922
Arm_B_38,Arm_B,38,0.2997027726122683,3.881487894344268,0.6682607294546256,0.0,2532167.103993377
Arm_B_39,Arm_B,39,0.30721947870040267,3.9247812369952975,0.6593243350242451,0.0,2080658.5218020845
